benchmark,method,role,arm_key,teacher_job,probe_job,ckpt_step,valid_rows,probe,target,action_dim,dim_name,r2,n_train,n_test,source_dir,note
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,current_action,-1,mean,0.473951,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,current_action,0,dy,0.809881,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,current_action,1,dx,0.838689,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,current_action,2,dz,0.873637,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,current_action,3,droll,0.260814,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,current_action,4,dpitch,0.218574,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,current_action,5,dyaw,0.083096,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,current_action,6,gripper,0.232967,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,future_action_mean,-1,mean,0.440763,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,future_action_mean,0,dy,0.722636,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,future_action_mean,1,dx,0.799266,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,future_action_mean,2,dz,0.852846,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,future_action_mean,3,droll,0.228830,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,future_action_mean,4,dpitch,0.160104,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,future_action_mean,5,dyaw,0.086675,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,ours_multi,canonical,libero_dual_t71_44161039,44161039,,70000,4707223,ridge,future_action_mean,6,gripper,0.234984,3289126,941386,probe_analysis/libero_playdata_slices_lam1o5_lib90t71_44161039_ckpt070000,"lam1o5_lib90t71: front+side dual-view 3-embodiment teacher, seed 1000 (the paper's LIBERO xemb arm, SR 62.38). Slice probe, `all` slice = full pool, same split."
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,current_action,-1,mean,0.682152,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,current_action,0,dy,0.876381,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,current_action,1,dx,0.770941,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,current_action,2,dz,0.909935,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,current_action,3,droll,0.428149,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,current_action,4,dpitch,0.490143,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,current_action,5,dyaw,0.644954,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,current_action,6,gripper,0.654558,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,future_action_mean,-1,mean,0.671720,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,future_action_mean,0,dy,0.833388,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,future_action_mean,1,dx,0.770517,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,future_action_mean,2,dz,0.900577,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,future_action_mean,3,droll,0.421414,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,future_action_mean,4,dpitch,0.449764,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,future_action_mean,5,dyaw,0.662358,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,mlp,future_action_mean,6,gripper,0.664021,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,current_action,-1,mean,0.471633,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,current_action,0,dy,0.785686,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,current_action,1,dx,0.570897,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,current_action,2,dz,0.834221,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,current_action,3,droll,0.196547,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,current_action,4,dpitch,0.283050,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,current_action,5,dyaw,0.351106,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,current_action,6,gripper,0.279927,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,future_action_mean,-1,mean,0.444024,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,future_action_mean,0,dy,0.709288,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,future_action_mean,1,dx,0.539927,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,future_action_mean,2,dz,0.819317,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,future_action_mean,3,droll,0.177431,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,future_action_mean,4,dpitch,0.218523,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,future_action_mean,5,dyaw,0.361836,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,clam,canonical,libero_clam_45462812,45462812,45462814,70000,4707223,ridge,future_action_mean,6,gripper,0.281844,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_side_clam_45462812_ckpt070000,lam1o5_side_clam: sideview reference + CLAM action-grounding head (7-d mean target).
libero,laof,canonical,libero_flowbmse_45468967,45468967,45468969,70000,4707223,mlp,current_action,-1,mean,0.612958,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_flowbmse_45468967_ckpt070000,"lam1o5_flowbmse: sideview reference + LAOF flow decoder, bounded-MSE objective."
libero,laof,canonical,libero_flowbmse_45468967,45468967,45468969,70000,4707223,mlp,current_action,0,dy,0.877892,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_flowbmse_45468967_ckpt070000,"lam1o5_flowbmse: sideview reference + LAOF flow decoder, bounded-MSE objective."
libero,laof,canonical,libero_flowbmse_45468967,45468967,45468969,70000,4707223,mlp,current_action,1,dx,0.746927,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_flowbmse_45468967_ckpt070000,"lam1o5_flowbmse: sideview reference + LAOF flow decoder, bounded-MSE objective."
libero,laof,canonical,libero_flowbmse_45468967,45468967,45468969,70000,4707223,mlp,current_action,2,dz,0.911517,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_flowbmse_45468967_ckpt070000,"lam1o5_flowbmse: sideview reference + LAOF flow decoder, bounded-MSE objective."
libero,laof,canonical,libero_flowbmse_45468967,45468967,45468969,70000,4707223,mlp,current_action,3,droll,0.229910,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_flowbmse_45468967_ckpt070000,"lam1o5_flowbmse: sideview reference + LAOF flow decoder, bounded-MSE objective."
libero,laof,canonical,libero_flowbmse_45468967,45468967,45468969,70000,4707223,mlp,current_action,4,dpitch,0.425123,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_flowbmse_45468967_ckpt070000,"lam1o5_flowbmse: sideview reference + LAOF flow decoder, bounded-MSE objective."
libero,laof,canonical,libero_flowbmse_45468967,45468967,45468969,70000,4707223,mlp,current_action,5,dyaw,0.477324,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_flowbmse_45468967_ckpt070000,"lam1o5_flowbmse: sideview reference + LAOF flow decoder, bounded-MSE objective."
libero,laof,canonical,libero_flowbmse_45468967,45468967,45468969,70000,4707223,mlp,current_action,6,gripper,0.622012,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_flowbmse_45468967_ckpt070000,"lam1o5_flowbmse: sideview reference + LAOF flow decoder, bounded-MSE objective."
libero,laof,canonical,libero_flowbmse_45468967,45468967,45468969,70000,4707223,mlp,future_action_mean,-1,mean,0.600210,3289126,941386,probe_analysis/rlfv_libero_xemb_v1_lam1o5_flowbmse_45468967_ckpt070000,"lam1o5_flowbmse: sideview reference + LAOF flow decoder, bounded-MSE objective."
